ENHG Lemma,MHG Candidates,Link
ghaben,,https://www.dwds.de/wb/etymwb/ghaben
zoausreiszen,,https://www.dwds.de/wb/etymwb/zoausreiszen
vmbgieng,,https://www.dwds.de/wb/etymwb/vmbgieng
knieden,,https://www.dwds.de/wb/etymwb/knieden
beneffe,,https://www.dwds.de/wb/etymwb/beneffe
weisz,,https://www.dwds.de/wb/etymwb/weisz
entfangen,,https://www.dwds.de/wb/etymwb/entfangen
bezeugen,biuwen,https://www.dwds.de/wb/etymwb/bezeugen
pleib,,https://www.dwds.de/wb/etymwb/pleib
diejener,,https://www.dwds.de/wb/etymwb/diejener
verabschütten,,https://www.dwds.de/wb/etymwb/verabschütten
regen,rëgen,https://www.dwds.de/wb/etymwb/regen
habuessen,,https://www.dwds.de/wb/etymwb/habuessen
zerschneid,,https://www.dwds.de/wb/etymwb/zerschneid
conficierenden,,https://www.dwds.de/wb/etymwb/conficierenden
onbestadt,,https://www.dwds.de/wb/etymwb/onbestadt
wi(e)derhalten,,https://www.dwds.de/wb/etymwb/wi(e)derhalten
wolhergebringen,,https://www.dwds.de/wb/etymwb/wolhergebringen
vmbgeben,,https://www.dwds.de/wb/etymwb/vmbgeben
vnschuld,,https://www.dwds.de/wb/etymwb/vnschuld
zubrechen,,https://www.dwds.de/wb/etymwb/zubrechen
flassen,,https://www.dwds.de/wb/etymwb/flassen
vngewissen,,https://www.dwds.de/wb/etymwb/vngewissen
gethür,,https://www.dwds.de/wb/etymwb/gethür
durchaufgehen,,https://www.dwds.de/wb/etymwb/durchaufgehen
carlostehen,,https://www.dwds.de/wb/etymwb/carlostehen
empeinfangen,,https://www.dwds.de/wb/etymwb/empeinfangen
ertzherzog,,https://www.dwds.de/wb/etymwb/ertzherzog
schlüge,,https://www.dwds.de/wb/etymwb/schlüge
hewmonat,,https://www.dwds.de/wb/etymwb/hewmonat
oesterreich,,https://www.dwds.de/wb/etymwb/oesterreich
landsitzen,,https://www.dwds.de/wb/etymwb/landsitzen
entausschlieszen,,https://www.dwds.de/wb/etymwb/entausschlieszen
bundtsverwenden,,https://www.dwds.de/wb/etymwb/bundtsverwenden
schöffe,schaffen,https://www.dwds.de/wb/etymwb/schöffe
geschenk,schäben,https://www.dwds.de/wb/etymwb/geschenk
vmbgang,,https://www.dwds.de/wb/etymwb/vmbgang
zugelassen,,https://www.dwds.de/wb/etymwb/zugelassen
obstehen,,https://www.dwds.de/wb/etymwb/obstehen
aussbleiben,,https://www.dwds.de/wb/etymwb/aussbleiben
abberufen,,https://www.dwds.de/wb/etymwb/abberufen
zubeweisen,,https://www.dwds.de/wb/etymwb/zubeweisen
inzubringen,,https://www.dwds.de/wb/etymwb/inzubringen
furwenden,,https://www.dwds.de/wb/etymwb/furwenden
mallstehen,,https://www.dwds.de/wb/etymwb/mallstehen
beweise,,https://www.dwds.de/wb/etymwb/beweise
obergericht,,https://www.dwds.de/wb/etymwb/obergericht
zeugnußbrief,,https://www.dwds.de/wb/etymwb/zeugnußbrief
vbereinnehmen,,https://www.dwds.de/wb/etymwb/vbereinnehmen
vnuerstand,,https://www.dwds.de/wb/etymwb/vnuerstand
angesehen,sËhen,https://www.dwds.de/wb/etymwb/angesehen
anzuannehmen,,https://www.dwds.de/wb/etymwb/anzuannehmen
vrtheil,,https://www.dwds.de/wb/etymwb/vrtheil
heuptbrief,,https://www.dwds.de/wb/etymwb/heuptbrief
zulesen,,https://www.dwds.de/wb/etymwb/zulesen
miterbe,,https://www.dwds.de/wb/etymwb/miterbe
evrkliegen,,https://www.dwds.de/wb/etymwb/evrkliegen
verklage,,https://www.dwds.de/wb/etymwb/verklage
seite,snîden,https://www.dwds.de/wb/etymwb/seite
bleben,,https://www.dwds.de/wb/etymwb/bleben
entfahren,,https://www.dwds.de/wb/etymwb/entfahren
aufkriechen,,https://www.dwds.de/wb/etymwb/aufkriechen
durchbrand,,https://www.dwds.de/wb/etymwb/durchbrand
tregen,,https://www.dwds.de/wb/etymwb/tregen
doeuende,,https://www.dwds.de/wb/etymwb/doeuende
intfeinig,,https://www.dwds.de/wb/etymwb/intfeinig
samende,,https://www.dwds.de/wb/etymwb/samende
schulden,,https://www.dwds.de/wb/etymwb/schulden
zodiende,,https://www.dwds.de/wb/etymwb/zodiende
viel,vlièhen; vlièzen,https://www.dwds.de/wb/etymwb/viel
roiffende,,https://www.dwds.de/wb/etymwb/roiffende
intfangen,,https://www.dwds.de/wb/etymwb/intfangen
davor,,https://www.dwds.de/wb/etymwb/davor
intaufschlieszen,,https://www.dwds.de/wb/etymwb/intaufschlieszen
zoueransehen,,https://www.dwds.de/wb/etymwb/zoueransehen
schwarz,swîzen,https://www.dwds.de/wb/etymwb/schwarz
leid,lîhen,https://www.dwds.de/wb/etymwb/leid
licht,lîchen; lûchen,https://www.dwds.de/wb/etymwb/licht
reessen,,https://www.dwds.de/wb/etymwb/reessen
verzeichen,,https://www.dwds.de/wb/etymwb/verzeichen
seitengehäuse,,https://www.dwds.de/wb/etymwb/seitengehäuse
vergleich,glîchen,https://www.dwds.de/wb/etymwb/vergleich
beherrschen,hèischen,https://www.dwds.de/wb/etymwb/beherrschen
ruland,,https://www.dwds.de/wb/etymwb/ruland
bitte,biten,https://www.dwds.de/wb/etymwb/bitte
lasz,,https://www.dwds.de/wb/etymwb/lasz
freydenreich,,https://www.dwds.de/wb/etymwb/freydenreich
kund,k ö n n e n,https://www.dwds.de/wb/etymwb/kund
schosz,,https://www.dwds.de/wb/etymwb/schosz
für,,https://www.dwds.de/wb/etymwb/für
vnlangst,,https://www.dwds.de/wb/etymwb/vnlangst
bote,bitten,https://www.dwds.de/wb/etymwb/bote
verschwand,,https://www.dwds.de/wb/etymwb/verschwand
entschlaufen,,https://www.dwds.de/wb/etymwb/entschlaufen
lieb,bliuwen,https://www.dwds.de/wb/etymwb/lieb
vberwand,,https://www.dwds.de/wb/etymwb/vberwand
gefurcht,,https://www.dwds.de/wb/etymwb/gefurcht
bewissen,,https://www.dwds.de/wb/etymwb/bewissen
verhof,,https://www.dwds.de/wb/etymwb/verhof
wüste,,https://www.dwds.de/wb/etymwb/wüste
entschlosz,,https://www.dwds.de/wb/etymwb/entschlosz
beschlosen,,https://www.dwds.de/wb/etymwb/beschlosen
gebot,biten; bitten,https://www.dwds.de/wb/etymwb/gebot
balland,,https://www.dwds.de/wb/etymwb/balland
stet,stên,https://www.dwds.de/wb/etymwb/stet
gewillfahren,,https://www.dwds.de/wb/etymwb/gewillfahren
verschlindem,,https://www.dwds.de/wb/etymwb/verschlindem
schlang,,https://www.dwds.de/wb/etymwb/schlang
vnderanstehen,,https://www.dwds.de/wb/etymwb/vnderanstehen
verschwinde,,https://www.dwds.de/wb/etymwb/verschwinde
verlohr,,https://www.dwds.de/wb/etymwb/verlohr
gegruessen,,https://www.dwds.de/wb/etymwb/gegruessen
vbersehen,,https://www.dwds.de/wb/etymwb/vbersehen
unterlegen,lîgen,https://www.dwds.de/wb/etymwb/unterlegen
vielleicht,vlièhen,https://www.dwds.de/wb/etymwb/vielleicht
befürnehmen,,https://www.dwds.de/wb/etymwb/befürnehmen
zuflucht,vlëhten,https://www.dwds.de/wb/etymwb/zuflucht
verlessen,,https://www.dwds.de/wb/etymwb/verlessen
zuuerachten,,https://www.dwds.de/wb/etymwb/zuuerachten
einfloessen,,https://www.dwds.de/wb/etymwb/einfloessen
zuanstehen,,https://www.dwds.de/wb/etymwb/zuanstehen
gebohr,,https://www.dwds.de/wb/etymwb/gebohr
srichten,,https://www.dwds.de/wb/etymwb/srichten
blutsverwandt,,https://www.dwds.de/wb/etymwb/blutsverwandt
verschwende,,https://www.dwds.de/wb/etymwb/verschwende
fverkaufen,,https://www.dwds.de/wb/etymwb/fverkaufen
anreizen,,https://www.dwds.de/wb/etymwb/anreizen
furannehmen,,https://www.dwds.de/wb/etymwb/furannehmen
außgehen,,https://www.dwds.de/wb/etymwb/außgehen
schrift,schrîben,https://www.dwds.de/wb/etymwb/schrift
zuerwerben,,https://www.dwds.de/wb/etymwb/zuerwerben
du,,https://www.dwds.de/wb/etymwb/du
allbereiten,,https://www.dwds.de/wb/etymwb/allbereiten
abgeziehen,,https://www.dwds.de/wb/etymwb/abgeziehen
anzufürnehmen,,https://www.dwds.de/wb/etymwb/anzufürnehmen
suende,,https://www.dwds.de/wb/etymwb/suende
vmbansehen,,https://www.dwds.de/wb/etymwb/vmbansehen
fürlassen,,https://www.dwds.de/wb/etymwb/fürlassen
zusprache,,https://www.dwds.de/wb/etymwb/zusprache
zuübersehen,,https://www.dwds.de/wb/etymwb/zuübersehen
weich,wîchen; wîhen,https://www.dwds.de/wb/etymwb/weich
turren,,https://www.dwds.de/wb/etymwb/turren
gebeid,,https://www.dwds.de/wb/etymwb/gebeid
gehassen,,https://www.dwds.de/wb/etymwb/gehassen
fruntschaffen,,https://www.dwds.de/wb/etymwb/fruntschaffen
längen,,https://www.dwds.de/wb/etymwb/längen
mysseaufgehen,,https://www.dwds.de/wb/etymwb/mysseaufgehen
bischoäffen,,https://www.dwds.de/wb/etymwb/bischoäffen
erschlecht,,https://www.dwds.de/wb/etymwb/erschlecht
zerressen,,https://www.dwds.de/wb/etymwb/zerressen
zweiher,,https://www.dwds.de/wb/etymwb/zweiher
entumfangen,,https://www.dwds.de/wb/etymwb/entumfangen
gabend,,https://www.dwds.de/wb/etymwb/gabend
wideraustreiben,,https://www.dwds.de/wb/etymwb/wideraustreiben
vnmächtig,,https://www.dwds.de/wb/etymwb/vnmächtig
flüge,,https://www.dwds.de/wb/etymwb/flüge
vmbumfangen,,https://www.dwds.de/wb/etymwb/vmbumfangen
llassen,,https://www.dwds.de/wb/etymwb/llassen
pumfangen,,https://www.dwds.de/wb/etymwb/pumfangen
geschlecht,slahen,https://www.dwds.de/wb/etymwb/geschlecht
geliebe,,https://www.dwds.de/wb/etymwb/geliebe
besenden,,https://www.dwds.de/wb/etymwb/besenden
aufblasen,,https://www.dwds.de/wb/etymwb/aufblasen
entkein,,https://www.dwds.de/wb/etymwb/entkein
gliebe,,https://www.dwds.de/wb/etymwb/gliebe
vndank,,https://www.dwds.de/wb/etymwb/vndank
bezalt,,https://www.dwds.de/wb/etymwb/bezalt
volgehen,,https://www.dwds.de/wb/etymwb/volgehen
"""ffrau",,"https://www.dwds.de/wb/etymwb/""ffrau"
kost,klingen,https://www.dwds.de/wb/etymwb/kost
yleweise,,https://www.dwds.de/wb/etymwb/yleweise
beschwert,,https://www.dwds.de/wb/etymwb/beschwert
rjeder,,https://www.dwds.de/wb/etymwb/rjeder
slüge,,https://www.dwds.de/wb/etymwb/slüge
erslüge,,https://www.dwds.de/wb/etymwb/erslüge
fridereich,,https://www.dwds.de/wb/etymwb/fridereich
"""herr",,"https://www.dwds.de/wb/etymwb/""herr"
herheben,,https://www.dwds.de/wb/etymwb/herheben
capitel,,https://www.dwds.de/wb/etymwb/capitel
entkönnen,,https://www.dwds.de/wb/etymwb/entkönnen
verstunde,,https://www.dwds.de/wb/etymwb/verstunde
cziehen,,https://www.dwds.de/wb/etymwb/cziehen
geleiche,,https://www.dwds.de/wb/etymwb/geleiche
vntugend,,https://www.dwds.de/wb/etymwb/vntugend
bissolange,,https://www.dwds.de/wb/etymwb/bissolange
drebe,,https://www.dwds.de/wb/etymwb/drebe
entphangen,,https://www.dwds.de/wb/etymwb/entphangen
noitdürfen,,https://www.dwds.de/wb/etymwb/noitdürfen
vwerwinnen,,https://www.dwds.de/wb/etymwb/vwerwinnen
that,,https://www.dwds.de/wb/etymwb/that
nach,nĕhen,https://www.dwds.de/wb/etymwb/nach
herstechen,,https://www.dwds.de/wb/etymwb/herstechen
herhören,,https://www.dwds.de/wb/etymwb/herhören
ludewig,,https://www.dwds.de/wb/etymwb/ludewig
veraustreiben,,https://www.dwds.de/wb/etymwb/veraustreiben
zulauf,,https://www.dwds.de/wb/etymwb/zulauf
grab,graben,https://www.dwds.de/wb/etymwb/grab
solch,s l i è c h e n,https://www.dwds.de/wb/etymwb/solch
lantgrab,,https://www.dwds.de/wb/etymwb/lantgrab
wist,,https://www.dwds.de/wb/etymwb/wist
funfftausend,,https://www.dwds.de/wb/etymwb/funfftausend
byname,,https://www.dwds.de/wb/etymwb/byname
allerding,,https://www.dwds.de/wb/etymwb/allerding
ausweichen,"[""wîchen""; ""wîhen""",https://www.dwds.de/wb/etymwb/ausweichen
kerben,graben; krêsen,https://www.dwds.de/wb/etymwb/kerben
raumen,,https://www.dwds.de/wb/etymwb/raumen
erwärmen,,https://www.dwds.de/wb/etymwb/erwärmen
umstreichen,,https://www.dwds.de/wb/etymwb/umstreichen
entgehen  ,gên,https://www.dwds.de/wb/etymwb/entgehen  
geschwinden,,https://www.dwds.de/wb/etymwb/geschwinden
pressen,rëspen,https://www.dwds.de/wb/etymwb/pressen
zerreiben,rîben,https://www.dwds.de/wb/etymwb/zerreiben
frauwenmilch,,https://www.dwds.de/wb/etymwb/frauwenmilch
mestehen,,https://www.dwds.de/wb/etymwb/mestehen
muscatenblume,,https://www.dwds.de/wb/etymwb/muscatenblume
verabnehmen,,https://www.dwds.de/wb/etymwb/verabnehmen
bessen,,https://www.dwds.de/wb/etymwb/bessen
legende,lîgen; ligene? but only one. choose lîgen.<|end|><|start|>assistant<|channel|>final<|message|>[ lîgen,https://www.dwds.de/wb/etymwb/legende
gar,gëren,https://www.dwds.de/wb/etymwb/gar
zuoliebe,,https://www.dwds.de/wb/etymwb/zuoliebe
vnversehen,,https://www.dwds.de/wb/etymwb/vnversehen
stand,stân,https://www.dwds.de/wb/etymwb/stand
statt,stêlen,https://www.dwds.de/wb/etymwb/statt
entpumfangen,,https://www.dwds.de/wb/etymwb/entpumfangen
verlieb,,https://www.dwds.de/wb/etymwb/verlieb
verssein,,https://www.dwds.de/wb/etymwb/verssein
zergehen,,https://www.dwds.de/wb/etymwb/zergehen
beklagen,grëllen,https://www.dwds.de/wb/etymwb/beklagen
zerstor,,https://www.dwds.de/wb/etymwb/zerstor
papst,bâgen,https://www.dwds.de/wb/etymwb/papst
buochse,,https://www.dwds.de/wb/etymwb/buochse
erzeugen,zinden,https://www.dwds.de/wb/etymwb/erzeugen
thaben,,https://www.dwds.de/wb/etymwb/thaben
entwachsen,,https://www.dwds.de/wb/etymwb/entwachsen
vnbehend,,https://www.dwds.de/wb/etymwb/vnbehend
eraufheben,,https://www.dwds.de/wb/etymwb/eraufheben
betragen,tragen,https://www.dwds.de/wb/etymwb/betragen
vorweisen,,https://www.dwds.de/wb/etymwb/vorweisen
welch,,https://www.dwds.de/wb/etymwb/welch
alsamt,,https://www.dwds.de/wb/etymwb/alsamt
gräffen,,https://www.dwds.de/wb/etymwb/gräffen
sprecht,,https://www.dwds.de/wb/etymwb/sprecht
audessen,,https://www.dwds.de/wb/etymwb/audessen
widderaussprechen,,https://www.dwds.de/wb/etymwb/widderaussprechen
vorkaufen,,https://www.dwds.de/wb/etymwb/vorkaufen
krauchen,k r i è c h e n,https://www.dwds.de/wb/etymwb/krauchen
hut,,https://www.dwds.de/wb/etymwb/hut
vorgessen,,https://www.dwds.de/wb/etymwb/vorgessen
jnhalten,,https://www.dwds.de/wb/etymwb/jnhalten
zuostehen,,https://www.dwds.de/wb/etymwb/zuostehen
durchwi(e)derfahren,,https://www.dwds.de/wb/etymwb/durchwi(e)derfahren
voransehen,,https://www.dwds.de/wb/etymwb/voransehen
überwerfen,wërfen,https://www.dwds.de/wb/etymwb/überwerfen
zerherflieszen,,https://www.dwds.de/wb/etymwb/zerherflieszen
zusamenbinden,,https://www.dwds.de/wb/etymwb/zusamenbinden
entzuschlieszen,,https://www.dwds.de/wb/etymwb/entzuschlieszen
beantreffen,,https://www.dwds.de/wb/etymwb/beantreffen
gang,gân,https://www.dwds.de/wb/etymwb/gang
zuoeinnehmen,,https://www.dwds.de/wb/etymwb/zuoeinnehmen
abenthaus,,https://www.dwds.de/wb/etymwb/abenthaus
herwi(e)derum,,https://www.dwds.de/wb/etymwb/herwi(e)derum
wasserecht,,https://www.dwds.de/wb/etymwb/wasserecht
flegmatisch,,https://www.dwds.de/wb/etymwb/flegmatisch
durchlaufen,,https://www.dwds.de/wb/etymwb/durchlaufen
beankommen,,https://www.dwds.de/wb/etymwb/beankommen
gegenschein,,https://www.dwds.de/wb/etymwb/gegenschein
burg,turren,https://www.dwds.de/wb/etymwb/burg
sechste,,https://www.dwds.de/wb/etymwb/sechste
vberankommen,,https://www.dwds.de/wb/etymwb/vberankommen
vnaerwinde,,https://www.dwds.de/wb/etymwb/vnaerwinde
vergeessen,,https://www.dwds.de/wb/etymwb/vergeessen
irringen,,https://www.dwds.de/wb/etymwb/irringen
verberg,,https://www.dwds.de/wb/etymwb/verberg
vrsehen,,https://www.dwds.de/wb/etymwb/vrsehen
wissehen,,https://www.dwds.de/wb/etymwb/wissehen
vransehen,,https://www.dwds.de/wb/etymwb/vransehen
enwissen,,https://www.dwds.de/wb/etymwb/enwissen
gerechnen,,https://www.dwds.de/wb/etymwb/gerechnen
werk,wërgen,https://www.dwds.de/wb/etymwb/werk
biname,,https://www.dwds.de/wb/etymwb/biname
bedruessen,,https://www.dwds.de/wb/etymwb/bedruessen
panlegen,,https://www.dwds.de/wb/etymwb/panlegen
hiltebrand,,https://www.dwds.de/wb/etymwb/hiltebrand
hilfe,hëlfen,https://www.dwds.de/wb/etymwb/hilfe
erschein,,https://www.dwds.de/wb/etymwb/erschein
tod,stërben,https://www.dwds.de/wb/etymwb/tod
phängen,,https://www.dwds.de/wb/etymwb/phängen
mannheit,,https://www.dwds.de/wb/etymwb/mannheit
mag,,https://www.dwds.de/wb/etymwb/mag
slügen,,https://www.dwds.de/wb/etymwb/slügen
grosz,,https://www.dwds.de/wb/etymwb/grosz
margrab,,https://www.dwds.de/wb/etymwb/margrab
rynessen,,https://www.dwds.de/wb/etymwb/rynessen
schrjeder,,https://www.dwds.de/wb/etymwb/schrjeder
fauslegen,,https://www.dwds.de/wb/etymwb/fauslegen
schlicht,slîchen,https://www.dwds.de/wb/etymwb/schlicht
gesprache,,https://www.dwds.de/wb/etymwb/gesprache
strebe,stërben,https://www.dwds.de/wb/etymwb/strebe
allesamt,,https://www.dwds.de/wb/etymwb/allesamt
estrich,strîchen; strîten,https://www.dwds.de/wb/etymwb/estrich
alschon,,https://www.dwds.de/wb/etymwb/alschon
beabstehen,,https://www.dwds.de/wb/etymwb/beabstehen
beczwingen,,https://www.dwds.de/wb/etymwb/beczwingen
erfurcht,,https://www.dwds.de/wb/etymwb/erfurcht
weindem,,https://www.dwds.de/wb/etymwb/weindem
allessamt,,https://www.dwds.de/wb/etymwb/allessamt
stätte,stân; stêlen,https://www.dwds.de/wb/etymwb/stätte
verlust,vrièsen,https://www.dwds.de/wb/etymwb/verlust
aus,gân,https://www.dwds.de/wb/etymwb/aus
schalle,,https://www.dwds.de/wb/etymwb/schalle
bleib,,https://www.dwds.de/wb/etymwb/bleib
vndersprechen,,https://www.dwds.de/wb/etymwb/vndersprechen
entwerfen,wërfen,https://www.dwds.de/wb/etymwb/entwerfen
vornennen,,https://www.dwds.de/wb/etymwb/vornennen
ruprecht,,https://www.dwds.de/wb/etymwb/ruprecht
enhaben,,https://www.dwds.de/wb/etymwb/enhaben
belügen,bëlgen,https://www.dwds.de/wb/etymwb/belügen
anmitbringen,,https://www.dwds.de/wb/etymwb/anmitbringen
strichten,,https://www.dwds.de/wb/etymwb/strichten
nürrecht,,https://www.dwds.de/wb/etymwb/nürrecht
enstumfangen,,https://www.dwds.de/wb/etymwb/enstumfangen
woalt,,https://www.dwds.de/wb/etymwb/woalt
thure,,https://www.dwds.de/wb/etymwb/thure
vnuersonne,,https://www.dwds.de/wb/etymwb/vnuersonne
wurot,,https://www.dwds.de/wb/etymwb/wurot
abfürnehmen,,https://www.dwds.de/wb/etymwb/abfürnehmen
macht,mūgen,https://www.dwds.de/wb/etymwb/macht
verhölle,,https://www.dwds.de/wb/etymwb/verhölle
schliessen,,https://www.dwds.de/wb/etymwb/schliessen
gelacht,,https://www.dwds.de/wb/etymwb/gelacht
stock,stân,https://www.dwds.de/wb/etymwb/stock
getrank,,https://www.dwds.de/wb/etymwb/getrank
zusammenrechnen,,https://www.dwds.de/wb/etymwb/zusammenrechnen
außwissen,,https://www.dwds.de/wb/etymwb/außwissen
behalt,,https://www.dwds.de/wb/etymwb/behalt
vßwissen,,https://www.dwds.de/wb/etymwb/vßwissen
fuorkommen,,https://www.dwds.de/wb/etymwb/fuorkommen
onwissen,,https://www.dwds.de/wb/etymwb/onwissen
volnbringen,,https://www.dwds.de/wb/etymwb/volnbringen
stueckweise,,https://www.dwds.de/wb/etymwb/stueckweise
dowglas,,https://www.dwds.de/wb/etymwb/dowglas
vbertreffen,,https://www.dwds.de/wb/etymwb/vbertreffen
entkommen,komen,https://www.dwds.de/wb/etymwb/entkommen
wuerde,,https://www.dwds.de/wb/etymwb/wuerde
heisz,,https://www.dwds.de/wb/etymwb/heisz
verliessen,,https://www.dwds.de/wb/etymwb/verliessen
goessen,,https://www.dwds.de/wb/etymwb/goessen
kuenden,,https://www.dwds.de/wb/etymwb/kuenden
verabschlagen,,https://www.dwds.de/wb/etymwb/verabschlagen
verstechen,,https://www.dwds.de/wb/etymwb/verstechen
Prag,,https://www.dwds.de/wb/etymwb/Prag
troestetig,,https://www.dwds.de/wb/etymwb/troestetig
schnjeder,,https://www.dwds.de/wb/etymwb/schnjeder
verzustehen,,https://www.dwds.de/wb/etymwb/verzustehen
auffauferstehen,,https://www.dwds.de/wb/etymwb/auffauferstehen
erlang,,https://www.dwds.de/wb/etymwb/erlang
suenden,,https://www.dwds.de/wb/etymwb/suenden
zuverhängen,,https://www.dwds.de/wb/etymwb/zuverhängen
allgemach,,https://www.dwds.de/wb/etymwb/allgemach
abschaf,,https://www.dwds.de/wb/etymwb/abschaf
bemühe,,https://www.dwds.de/wb/etymwb/bemühe
heimfahren,,https://www.dwds.de/wb/etymwb/heimfahren
aneinfangen,,https://www.dwds.de/wb/etymwb/aneinfangen
gottesdienst,,https://www.dwds.de/wb/etymwb/gottesdienst
esse,esse,https://www.dwds.de/wb/etymwb/esse
anrausätzen,,https://www.dwds.de/wb/etymwb/anrausätzen
vngerecht,,https://www.dwds.de/wb/etymwb/vngerecht
verursache,,https://www.dwds.de/wb/etymwb/verursache
auffgewachsen,,https://www.dwds.de/wb/etymwb/auffgewachsen
beweisz,,https://www.dwds.de/wb/etymwb/beweisz
kosthaus,,https://www.dwds.de/wb/etymwb/kosthaus
inmessen,,https://www.dwds.de/wb/etymwb/inmessen
unangesehen,,https://www.dwds.de/wb/etymwb/unangesehen
fortitudein,,https://www.dwds.de/wb/etymwb/fortitudein
menschenfleisch,,https://www.dwds.de/wb/etymwb/menschenfleisch
hulffreich,,https://www.dwds.de/wb/etymwb/hulffreich
insehen,,https://www.dwds.de/wb/etymwb/insehen
deroweg,,https://www.dwds.de/wb/etymwb/deroweg
ueberziehen,,https://www.dwds.de/wb/etymwb/ueberziehen
understunde,,https://www.dwds.de/wb/etymwb/understunde
thueringen,,https://www.dwds.de/wb/etymwb/thueringen
befleisz,,https://www.dwds.de/wb/etymwb/befleisz
ueberlassen,,https://www.dwds.de/wb/etymwb/ueberlassen
landgrab,,https://www.dwds.de/wb/etymwb/landgrab
bescheidenheit,schîden,https://www.dwds.de/wb/etymwb/bescheidenheit
landgraf,,https://www.dwds.de/wb/etymwb/landgraf
darmstehen,,https://www.dwds.de/wb/etymwb/darmstehen
geehliegen,,https://www.dwds.de/wb/etymwb/geehliegen
dinstag,,https://www.dwds.de/wb/etymwb/dinstag
nachzutrachten,,https://www.dwds.de/wb/etymwb/nachzutrachten
ganerbe,,https://www.dwds.de/wb/etymwb/ganerbe
aneinnehmen,,https://www.dwds.de/wb/etymwb/aneinnehmen
gleichübereinstimmen,,https://www.dwds.de/wb/etymwb/gleichübereinstimmen
als,,https://www.dwds.de/wb/etymwb/als
splassen,,https://www.dwds.de/wb/etymwb/splassen
link,lingen,https://www.dwds.de/wb/etymwb/link
entfieng,,https://www.dwds.de/wb/etymwb/entfieng
aneingehen,,https://www.dwds.de/wb/etymwb/aneingehen
silberreich,,https://www.dwds.de/wb/etymwb/silberreich
erdreich,grîhen,https://www.dwds.de/wb/etymwb/erdreich
brandstolle,,https://www.dwds.de/wb/etymwb/brandstolle
newdorf,,https://www.dwds.de/wb/etymwb/newdorf
darrecht,,https://www.dwds.de/wb/etymwb/darrecht
vberschieszen,,https://www.dwds.de/wb/etymwb/vberschieszen
allegemach,,https://www.dwds.de/wb/etymwb/allegemach
rindtfleisch,,https://www.dwds.de/wb/etymwb/rindtfleisch
oxenzunge,,https://www.dwds.de/wb/etymwb/oxenzunge
halt,halten,https://www.dwds.de/wb/etymwb/halt
auffriechen,,https://www.dwds.de/wb/etymwb/auffriechen
geanstehen,,https://www.dwds.de/wb/etymwb/geanstehen
trucknusz,,https://www.dwds.de/wb/etymwb/trucknusz
vnbesonne,,https://www.dwds.de/wb/etymwb/vnbesonne
geschrauben,,https://www.dwds.de/wb/etymwb/geschrauben
