has_levelled,element_type,is_bipartite,dialect,date,lemma_std,form,inflcat,log_freq
0,Consonant,1,Low German,1375,ziehen,czugen,PastPlInd3,12.911148396955392
0,Vowel,1,Low German,1375,ziehen,czugen,PastPlInd3,12.911148396955392
0,Consonant,1,Low German,1375,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,Low German,1375,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,1,Low German,1375,kiesen,koz,PastSgInd1,0.0
0,Vowel,1,Low German,1375,kiesen,koz,PastSgInd1,0.0
0,Consonant,1,Low German,1375,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,Low German,1375,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,1,Low German,1375,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1375,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1475,ziehen,erczogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,erczogen,ppl,12.911148396955392
1,Consonant,1,High German,1475,ziehen,czog,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,czog,PastSgInd3,12.911148396955392
1,Consonant,1,High German,1475,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Vowel,1,High German,1475,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Consonant,1,High German,1475,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1475,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1475,ziehen,czugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,czugen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,czugen,PastPlInd3,12.911148396955392
0,Vowel,1,High German,1475,ziehen,czugen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1475,ziehen,erczogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,erczogen,ppl,12.911148396955392
0,Consonant,1,High German,1475,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1475,verlieren,verlorn,ppl,12.774112848225492
1,Consonant,1,High German,1475,fliehen,geflohen,ppl,11.081311434367002
0,Vowel,1,High German,1475,fliehen,geflohen,ppl,11.081311434367002
0,Consonant,1,High German,1475,ziehen,abgeczogen,ppl,12.911148396955392
0,Vowel,1,High German,1475,ziehen,abgeczogen,ppl,12.911148396955392
1,Consonant,1,High German,1475,fliehen,flugen,PastSgInd3,11.081311434367002
1,Vowel,1,High German,1475,fliehen,flugen,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1756,gedeihen,angedeÿhen,inf,9.515616752828915
0,Vowel,1,High German,1756,gedeihen,angedeÿhen,inf,9.515616752828915
0,Consonant,1,High German,1734,gedeihen,angedeyhen,inf,9.515616752828915
0,Vowel,1,High German,1734,gedeihen,angedeyhen,inf,9.515616752828915
0,Consonant,1,High German,1734,ziehen,eingezogen,ppl,12.911148396955392
0,Vowel,1,High German,1734,ziehen,eingezogen,ppl,12.911148396955392
0,Consonant,1,High German,1756,ziehen,volzogen,ppl,12.911148396955392
0,Vowel,1,High German,1756,ziehen,volzogen,ppl,12.911148396955392
1,Consonant,1,High German,1756,verlieren,gratuliren,inf,12.774112848225492
0,Vowel,1,High German,1756,verlieren,gratuliren,inf,12.774112848225492
1,Consonant,1,High German,1678,verlieren,Gradulieren,inf,12.774112848225492
0,Vowel,1,High German,1678,verlieren,Gradulieren,inf,12.774112848225492
1,Consonant,1,High German,1678,verlieren,Graduliere,PresSgInd1,12.774112848225492
1,Vowel,1,High German,1678,verlieren,Graduliere,PresSgInd1,12.774112848225492
1,Consonant,1,High German,1677,verlieren,gratuliren,inf,12.774112848225492
0,Vowel,1,High German,1677,verlieren,gratuliren,inf,12.774112848225492
0,Consonant,1,High German,1680,leihen,ferleihen,inf,9.387816877106937
0,Vowel,1,High German,1680,leihen,ferleihen,inf,9.387816877106937
0,Consonant,1,High German,1680,leihen,ferleihen,inf,9.387816877106937
0,Vowel,1,High German,1680,leihen,ferleihen,inf,9.387816877106937
0,Consonant,1,High German,1681,ziehen,bezihe,PresSgInd1,12.911148396955392
1,Vowel,1,High German,1681,ziehen,bezihe,PresSgInd1,12.911148396955392
0,Consonant,1,High German,1681,ziehen,zihen,inf,12.911148396955392
0,Vowel,1,High German,1681,ziehen,zihen,inf,12.911148396955392
0,Consonant,1,High German,1678,ziehen,Abgezogen,ppl,12.911148396955392
0,Vowel,1,High German,1678,ziehen,Abgezogen,ppl,12.911148396955392
1,Consonant,1,High German,1681,verlieren,Copulieren,inf,12.774112848225492
0,Vowel,1,High German,1681,verlieren,Copulieren,inf,12.774112848225492
0,Consonant,1,High German,1586,zeihen,ver,inf,7.979681302387741
0,Vowel,1,High German,1586,zeihen,ver,inf,7.979681302387741
0,Consonant,1,High German,1588,ziehen,ziehen,inf,12.911148396955392
0,Vowel,1,High German,1588,ziehen,ziehen,inf,12.911148396955392
0,Consonant,1,High German,1588,ziehen,verziehen,inf,12.911148396955392
0,Vowel,1,High German,1588,ziehen,verziehen,inf,12.911148396955392
0,Consonant,1,High German,1588,ziehen,vorziehen,inf,12.911148396955392
0,Vowel,1,High German,1588,ziehen,vorziehen,inf,12.911148396955392
1,Consonant,1,High German,1588,ziehen,weg,inf,12.911148396955392
1,Vowel,1,High German,1588,ziehen,weg,inf,12.911148396955392
0,Consonant,1,High German,1570,leihen,verleyen,inf,9.387816877106937
0,Vowel,1,High German,1570,leihen,verleyen,inf,9.387816877106937
0,Consonant,1,Upper German,1575,ziehen,entzogen,ppl,12.911148396955392
0,Vowel,1,Upper German,1575,ziehen,entzogen,ppl,12.911148396955392
0,Consonant,1,High German,1590,zeihen,verzeichen,inf,7.979681302387741
0,Vowel,1,High German,1590,zeihen,verzeichen,inf,7.979681302387741
0,Consonant,1,High German,1570,leihen,vorleyen,inf,9.387816877106937
0,Vowel,1,High German,1570,leihen,vorleyen,inf,9.387816877106937
0,Consonant,1,Upper German,1571,leihen,verleyhe,PresSgSubj3,9.387816877106937
0,Vowel,1,Upper German,1571,leihen,verleyhe,PresSgSubj3,9.387816877106937
0,Consonant,1,Upper German,1571,leihen,vleyhen,inf,9.387816877106937
0,Vowel,1,Upper German,1571,leihen,vleyhen,inf,9.387816877106937
1,Consonant,1,Upper German,1584,leihen,beliehen,ppl,9.387816877106937
